"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"744",79.7,146,20226,73138,"CA","CA187",2007,187,21190,73114.52546,0.458070741267525,-0.617945018232198,0.096908373919543,-1.16022203416795,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.907256181737909,0.853449831213619
"745",86.9,147,20036,74114,"CA","CA187",2007,187,21158,73159.57755,0.689474489834982,-0.525673205790898,0.0227714794376515,-0.920874544517352,401441296,141.548578233764,9.90528593447751,0.0546605515968832,0.891736923388598,0.854672796685157
"746",92.7,148,20045,74416,"CA","CA187",2007,187,21129,73202.62731,0.875883065069878,-0.433401393349598,0.0262832270710043,-0.846814153252515,401802025,141.580365870413,9.90573502507661,0.0582298962684205,0.877672595509535,0.85584140773157
"747",96.9,149,20019,74321,"CA","CA187",2007,187,21101,73245.67708,1.01086858506756,-0.341129580908298,0.0161381783524297,-0.870111296200063,400760361,141.488515434999,9.90443710157172,0.0479162681795295,0.864093244453888,0.85701001904944
"748",98,150,19915,74148,"CA","CA187",2007,187,21075,73287.72569,1.04622193554314,-0.248857768466998,-0.0244420165218688,-0.912536619672966,396607225,141.120515872073,9.89922849561574,0.00659462814813716,0.851483847045072,0.858151453290475
"749",99.3,151,20036,74218,"CA","CA187",2007,187,21050,73328.77315,1.08800316792338,-0.156585956025698,0.0227714794376515,-0.895370303816878,401441296,141.548578233764,9.90528593447751,0.0546605515968832,0.839359426459673,0.859265710726131
"750",99.7,152,19984,74416,"CA","CA187",2007,187,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.00248138200050229,-0.846814153252515,399360256,141.364776376578,9.90268723236536,0.0340219559438509,0.828689936344522,0.860379967890331
"751",98,153,20123,74546,"CA","CA187",2007,187,21007,73408.86574,1.04622193554314,0.027957668856902,0.0567183732267281,-0.814933852376924,404935129,141.855560342202,9.90961871846637,0.0891307125940086,0.818505423052786,0.861439871172318
"752",94.2,154,19881,74166,"CA","CA187",2007,187,20988,73446.90972,0.924092179354765,0.120229481298202,-0.0377086186923125,-0.908122424167115,395254161,141,9.89751978075634,-0.00693776152176013,0.809290863407883,0.862472597377471
"753",88.3,155,19380,74589,"CA","CA187",2007,187,20970,73484.9537,0.734469663167543,0.212501293739502,-0.233195903615616,-0.804388829779612,375584400,139.212068442359,9.87199688544476,-0.207699587536296,0.800561280586395,0.863505323582624
"754",80.5,156,19881,74969,"CA","CA187",2007,187,20954,73520.99537,0.483782268886131,0.304773106180802,-0.0377086186923125,-0.711200257989421,395254161,141,9.89751978075634,-0.00693776152176013,0.79280165141174,0.864483695905564
"755",71.1,157,19172,75021,"CA","CA187",2007,187,20941,73556.03588,0.181671819367506,0.397044918622102,-0.314356293364213,-0.698448137639184,367565584,138.462991445368,9.86120616027952,-0.291811345113755,0.786496952707332,0.865434891151668
"756",60.4,158,19587,75367,"CA","CA187",2007,187,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.152425708048502,-0.613597490693378,383650569,139.953563727402,9.88262135985474,-0.124439159154545,0.780192254002925,0.866358909320939
"757",48.9,159,19414,74200,"CA","CA187",2007,187,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.219929301445172,-0.89978449932273,376903396,139.334130779217,9.87374973427217,-0.193993549667813,0.775342485768765,0.867255750684831
"758",37.2,160,19777,75583,"CA","CA187",2007,187,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.078288813566611,-0.560627144623164,391129729,140.630722105804,9.89227492532203,-0.0484029417903534,0.770977694358021,0.868125414700432
"759",42.2,142,19630,73708,"CA","CA190",2007,190,21332,72930.3125,-0.747157115854647,-0.987032267997398,-0.135647358244706,-1.02043917648266,385336900,140.107101889947,9.88481428727051,-0.107198788994007,0.976122890662977,0.84844926210595
"760",52.4,143,20321,73457,"CA","CA190",2007,190,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.133976821160489,-1.08199268048092,412943041,142.551744991073,9.91941011307994,0.167303336570269,0.95769377137317,0.849726581459702
"761",62.2,144,21237,73984,"CA","CA190",2007,190,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.491394691399502,-0.952754845392944,451010169,145.729200917318,9.9635002224423,0.524090961413787,0.939749628906779,0.850976723736619
"762",71.4,145,20347,73665,"CA","CA190",2007,190,21223,73069.47338,0.191313642224484,-0.710216830673498,0.144121869879063,-1.03098419907997,414000409,142.642910794753,9.9206887598559,0.177540089279672,0.923260416910636,0.852226866013536
"763",79.7,146,20356,73898,"CA","CA190",2007,190,21190,73114.52546,0.458070741267525,-0.617945018232198,0.147633617512416,-0.973844890587566,414366736,142.674454616094,9.92113098770872,0.181082056613281,0.907256181737909,0.853449831213619
"764",86.9,147,20485,74071,"CA","CA190",2007,190,21158,73159.57755,0.689474489834982,-0.525673205790898,0.197968666923805,-0.931419567114663,419635225,143.125818774951,9.92744818998097,0.23176447358959,0.891736923388598,0.854672796685157
"765",92.7,148,20148,73967,"CA","CA190",2007,190,21129,73202.62731,0.875883065069878,-0.433401393349598,0.0664732277638191,-0.956923807815136,405941904,141.943650791432,9.91086030686554,0.0990221423673436,0.877672595509535,0.85584140773157
"766",96.9,149,20088,74053,"CA","CA190",2007,190,21101,73245.67708,1.01086858506756,-0.341129580908298,0.0430615768748008,-0.935833762620514,403527744,141.732141732213,9.90787790083742,0.0752723826150578,0.864093244453888,0.85701001904944
"767",98,150,20036,74002,"CA","CA190",2007,190,21075,73287.72569,1.04622193554314,-0.248857768466998,0.0227714794376515,-0.948340649887092,401441296,141.548578233764,9.90528593447751,0.0546605515968832,0.851483847045072,0.858151453290475
"768",99.3,151,20278,74114,"CA","CA190",2007,190,21050,73328.77315,1.08800316792338,-0.156585956025698,0.117198471356692,-0.920874544517352,411197284,142.400842694136,9.91729183351253,0.150358940374847,0.839359426459673,0.859265710726131
"769",99.7,152,20071,74131,"CA","CA190",2007,190,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.0364282757895789,-0.916705582095159,402845041,141.672156756365,9.90703126615949,0.0685368377150436,0.828689936344522,0.860379967890331
"770",98,153,20192,74572,"CA","CA190",2007,190,21007,73408.86574,1.04622193554314,0.027957668856902,0.0836417717490992,-0.808557792201805,407716864,142.098557346653,9.91304176534094,0.116416165508135,0.818505423052786,0.861439871172318
"771",94.2,154,20123,73699,"CA","CA190",2007,190,20988,73446.90972,0.924092179354765,0.120229481298202,0.0567183732267281,-1.02264627423559,404935129,141.855560342202,9.90961871846637,0.0891307125940086,0.809290863407883,0.862472597377471
"772",88.3,155,19881,74572,"CA","CA190",2007,190,20970,73484.9537,0.734469663167543,0.212501293739502,-0.0377086186923125,-0.808557792201805,395254161,141,9.89751978075634,-0.00693776152176013,0.800561280586395,0.863505323582624
"773",80.5,156,20062,74529,"CA","CA190",2007,190,20954,73520.99537,0.483782268886131,0.304773106180802,0.0329165281562261,-0.819102814799116,402483844,141.640389719882,9.90658275744343,0.0649698061784397,0.79280165141174,0.864483695905564
"774",71.1,157,19345,74494,"CA","CA190",2007,190,20941,73556.03588,0.181671819367506,0.397044918622102,-0.246852699967543,-0.82768597272716,374229025,139.086304142428,9.87018926713461,-0.221821308467747,0.786496952707332,0.865434891151668
"775",60.4,158,19544,74883,"CA","CA190",2007,190,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.169204057852299,-0.732290303184043,381967936,139.79985693841,9.88042361293758,-0.141698463906414,0.780192254002925,0.866358909320939
"776",48.9,159,19699,74356,"CA","CA190",2007,190,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.108723959722335,-0.861528138272019,388050601,140.353126078474,9.88832315201635,-0.0795734220601822,0.775342485768765,0.867255750684831
"777",37.2,160,19958,74771,"CA","CA190",2007,190,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.00766366671807233,-0.759756408553784,398321764,141.272785772774,9.90138534444426,0.0236925887390059,0.770977694358021,0.868125414700432
"778",52.4,143,21799,72680,"CA","CA191",2007,191,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.710683821393307,-1.2725387864835,475196401,147.644844136191,9.98961937616541,0.739193172105023,0.95769377137317,0.849726581459702
"779",62.2,144,21894,73829,"CA","CA191",2007,191,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.747752268634253,-0.990765973359995,479347236,147.966212359444,9.9939679056645,0.775278709634478,0.939749628906779,0.850976723736619
"780",71.4,145,20753,73932,"CA","CA191",2007,191,21223,73069.47338,0.191313642224484,-0.710216830673498,0.302540707561421,-0.96550696574318,430687009,144.059015684545,9.94044609352166,0.336550540371968,0.923260416910636,0.852226866013536
"781",79.7,146,20226,73708,"CA","CA191",2007,191,21190,73114.52546,0.458070741267525,-0.617945018232198,0.096908373919543,-1.02043917648266,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.907256181737909,0.853449831213619
"782",86.9,147,20304,73820,"CA","CA191",2007,191,21158,73159.57755,0.689474489834982,-0.525673205790898,0.127343520075267,-0.992973071112921,412252416,142.492105044455,9.91857318995417,0.160606534035892,0.891736923388598,0.854672796685157
"783",92.7,148,20408,74019,"CA","CA191",2007,191,21129,73202.62731,0.875883065069878,-0.433401393349598,0.167923714949565,-0.9441716874649,416486464,142.856571427429,9.92368225982165,0.20153144318802,0.877672595509535,0.85584140773157
"784",96.9,149,20468,74105,"CA","CA191",2007,191,21101,73245.67708,1.01086858506756,-0.341129580908298,0.191335365838584,-0.923081642270277,418939024,143.066418142064,9.92661796992498,0.22509454292379,0.864093244453888,0.85701001904944
"785",98,150,19837,74218,"CA","CA191",2007,191,21075,73287.72569,1.04622193554314,-0.248857768466998,-0.0548771626775927,-0.895370303816878,393506569,140.843885206281,9.89530415972811,-0.024467454378852,0.851483847045072,0.858151453290475
"786",99.3,151,20364,74572,"CA","CA191",2007,191,21050,73328.77315,1.08800316792338,-0.156585956025698,0.150755170964285,-0.808557792201805,414692496,142.702487714826,9.92152391502223,0.184229814739753,0.839359426459673,0.859265710726131
"787",99.7,152,20373,74451,"CA","CA191",2007,191,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.154266918597638,-0.838230995324471,415059129,142.734018369834,9.9219657737819,0.187770303662697,0.828689936344522,0.860379967890331
"788",98,153,20071,75073,"CA","CA191",2007,191,21007,73408.86574,1.04622193554314,0.027957668856902,0.0364282757895789,-0.685696017288947,402845041,141.672156756365,9.90703126615949,0.0685368377150436,0.818505423052786,0.861439871172318
"789",94.2,154,19958,74157,"CA","CA191",2007,191,20988,73446.90972,0.924092179354765,0.120229481298202,-0.00766366671807233,-0.910329521920041,398321764,141.272785772774,9.90138534444426,0.0236925887390059,0.809290863407883,0.862472597377471
"790",88.3,155,19812,74676,"CA","CA191",2007,191,20970,73484.9537,0.734469663167543,0.212501293739502,-0.0646320172146836,-0.783053551501332,392515344,140.755106479303,9.89404309370813,-0.034436168932315,0.800561280586395,0.863505323582624
"791",80.5,156,20010,74909,"CA","CA191",2007,191,20954,73520.99537,0.483782268886131,0.304773106180802,0.0126264307190769,-0.725914243008925,400400100,141.456707158056,9.90398742757778,0.0443446058671742,0.79280165141174,0.864483695905564
"792",71.1,157,19570,75228,"CA","CA191",2007,191,20941,73556.03588,0.181671819367506,0.397044918622102,-0.159059009133724,-0.647684889321896,382984900,139.892816112908,9.88175306039012,-0.131260338611703,0.786496952707332,0.865434891151668
"793",60.4,158,19120,75168,"CA","CA191",2007,191,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.334646390801362,-0.6623988743414,365574400,138.275088139549,9.85849018660539,-0.312910480944296,0.780192254002925,0.866358909320939
"794",48.9,159,19500,74356,"CA","CA191",2007,191,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.186372601837579,-0.861528138272019,380250000,139.642400437689,9.87816974455184,-0.15937881328416,0.775342485768765,0.867255750684831
"795",37.2,160,19768,75488,"CA","CA191",2007,191,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0818005611999638,-0.583924287570712,390773824,140.598719766575,9.89181974766845,-0.0519963948131511,0.770977694358021,0.868125414700432
"797",86.9,147,23164,72300,"CA","CA192",2007,192,21158,73159.57755,0.689474489834982,-0.525673205790898,1.24329887911847,-1.36572735827369,536570896,152.197240448045,10.0503546283457,1.25036900118178,0.891736923388598,0.854672796685157
"798",92.7,148,22559,72956,"CA","CA192",2007,192,21129,73202.62731,0.875883065069878,-0.433401393349598,1.00723139932087,-1.20485445539378,508908481,150.1965379095,10.0238893783884,1.02571571776413,0.877672595509535,0.85584140773157
"799",96.9,149,22922,72541,"CA","CA192",2007,192,21101,73245.67708,1.01086858506756,-0.341129580908298,1.14887188719943,-1.30662618511201,525418084,151.400132100339,10.0398524270566,1.16086393778435,0.864093244453888,0.85701001904944
"800",98,150,21660,73440,"CA","CA192",2007,192,21075,73287.72569,1.04622193554314,-0.248857768466998,0.656446830167081,-1.08616164290311,469155600,147.173367155882,9.98322252055498,0.686252342750528,0.851483847045072,0.858151453290475
"801",99.3,151,21600,73803,"CA","CA192",2007,192,21050,73328.77315,1.08800316792338,-0.156585956025698,0.633035179278063,-0.997142033535114,466560000,146.969384566991,9.98044859367226,0.66334770926725,0.839359426459673,0.859265710726131
"802",99.7,152,21600,72541,"CA","CA192",2007,192,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.633035179278063,-1.30662618511201,466560000,146.969384566991,9.98044859367226,0.66334770926725,0.828689936344522,0.860379967890331
"803",60.4,158,20097,74762,"CA","CA192",2007,192,20928,73590.07523,-0.162219862531353,0.489316731063402,0.0465733245081535,-0.76196350630671,403889409,141.763888208528,9.90832582917638,0.0788371055080283,0.780192254002925,0.866358909320939
"804",37.2,160,19924,74641,"CA","CA192",2007,192,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0209302688885161,-0.791636709429376,396965776,141.152399908751,9.89968031419317,0.0101747973088958,0.770977694358021,0.868125414700432
"805",79.7,146,21177,73604,"CA","CA194",2007,194,21190,73114.52546,0.458070741267525,-0.617945018232198,0.467983040510484,-1.04594341718313,448465329,145.523194027619,9.96067096606358,0.500959024863532,0.907256181737909,0.853449831213619
"806",86.9,147,21764,73872,"CA","CA194",2007,194,21158,73159.57755,0.689474489834982,-0.525673205790898,0.69702702504138,-0.980220950762684,473671696,147.52626884728,9.98801250760582,0.725878685082239,0.891736923388598,0.854672796685157
"807",92.7,148,21410,73837,"CA","CA194",2007,194,21129,73202.62731,0.875883065069878,-0.433401393349598,0.558898284796172,-0.988804108690728,458388100,146.321563687653,9.97161338158373,0.590605717488946,0.877672595509535,0.85584140773157
"808",96.9,149,20753,73855,"CA","CA194",2007,194,21101,73245.67708,1.01086858506756,-0.341129580908298,0.302540707561421,-0.984389913184877,430687009,144.059015684545,9.94044609352166,0.336550540371968,0.864093244453888,0.85701001904944
"809",98,150,21116,73760,"CA","CA194",2007,194,21075,73287.72569,1.04622193554314,-0.248857768466998,0.444181195439982,-1.00768705613242,445885456,145.313454297942,9.95778632594351,0.477407938169068,0.851483847045072,0.858151453290475
"810",99.3,151,20701,73820,"CA","CA194",2007,194,21050,73328.77315,1.08800316792338,-0.156585956025698,0.282250610124272,-0.992973071112921,428531401,143.878420897645,9.93793728726535,0.316272057657271,0.839359426459673,0.859265710726131
"811",99.7,152,20477,74468,"CA","CA194",2007,194,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.194847113471936,-0.834062032902279,419307529,143.097868607467,9.92705758404856,0.228626027580646,0.828689936344522,0.860379967890331
"812",98,153,20503,74520,"CA","CA194",2007,194,21007,73408.86574,1.04622193554314,0.027957668856902,0.204992162190511,-0.821309912552042,420373009,143.188686703943,9.92832649588305,0.238823737222119,0.818505423052786,0.861439871172318
"813",94.2,154,20174,77095,"CA","CA194",2007,194,20988,73446.90972,0.924092179354765,0.120229481298202,0.0766182764823937,-0.189834722131666,406990276,142.035206903077,9.91214992561478,0.109302721664777,0.809290863407883,0.862472597377471
"814",88.3,155,20166,74434,"CA","CA194",2007,194,20970,73484.9537,0.734469663167543,0.212501293739502,0.0734967230305246,-0.842399957746664,406667556,142.007042078905,9.91175329695316,0.106140172457572,0.800561280586395,0.863505323582624
"815",80.5,156,20252,75263,"CA","CA194",2007,194,20954,73520.99537,0.483782268886131,0.304773106180802,0.107053422638118,-0.639101731393852,410143504,142.309521817762,9.9160088330898,0.140104774987056,0.79280165141174,0.864483695905564
"816",71.1,157,19630,74658,"CA","CA194",2007,194,20941,73556.03588,0.181671819367506,0.397044918622102,-0.135647358244706,-0.787467747007183,385336900,140.107101889947,9.88481428727051,-0.107198788994007,0.786496952707332,0.865434891151668
"817",60.4,158,19587,82970,"CA","CA194",2007,194,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.152425708048502,1.25090964436143,383650569,139.953563727402,9.88262135985474,-0.124439159154545,0.780192254002925,0.866358909320939
"818",48.9,159,20105,77622,"CA","CA194",2007,194,20918,73623.11343,-0.531823072048819,0.581588543504702,0.0496948779600226,-0.0605968870436896,404211025,141.792101331492,9.90872381933137,0.082005078051256,0.775342485768765,0.867255750684831
"819",37.2,160,19786,82175,"CA","CA194",2007,194,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0747770659332583,1.055949342853,391485796,140.662717164144,9.89272989588317,-0.0448103063182308,0.770977694358021,0.868125414700432
"820",79.7,146,20693,72196,"CA","CA196",2007,196,21190,73114.52546,0.458070741267525,-0.617945018232198,0.279129056672402,-1.39123159897416,428200249,143.85061696079,9.93755075781183,0.313150031475915,0.907256181737909,0.853449831213619
"821",86.9,147,20676,73837,"CA","CA196",2007,196,21158,73159.57755,0.689474489834982,-0.525673205790898,0.272495755587181,-0.988804108690728,427496976,143.79151574415,9.93672888631593,0.30651372142156,0.891736923388598,0.854672796685157
"822",92.7,148,20434,73725,"CA","CA196",2007,196,21129,73202.62731,0.875883065069878,-0.433401393349598,0.17806876366814,-1.01627021406047,417548356,142.947542826031,9.92495545915137,0.211746366695851,0.877672595509535,0.85584140773157
"823",96.9,149,20520,73345,"CA","CA196",2007,196,21101,73245.67708,1.01086858506756,-0.341129580908298,0.211625463275733,-1.10945878585066,421070400,143.24803663576,9.9291552992847,0.245487974806845,0.864093244453888,0.85701001904944
"824",98,150,20278,74010,"CA","CA196",2007,196,21075,73287.72569,1.04622193554314,-0.248857768466998,0.117198471356692,-0.946378785217825,411197284,142.400842694136,9.91729183351253,0.150358940374847,0.851483847045072,0.858151453290475
"825",99.3,151,20347,74053,"CA","CA196",2007,196,21050,73328.77315,1.08800316792338,-0.156585956025698,0.144121869879063,-0.935833762620514,414000409,142.642910794753,9.9206887598559,0.177540089279672,0.839359426459673,0.859265710726131
"826",99.7,152,20218,73803,"CA","CA196",2007,196,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.0937868204676739,-0.997142033535114,408767524,142.190013714044,9.914328575714,0.126685544802667,0.828689936344522,0.860379967890331
"827",98,153,20174,74779,"CA","CA196",2007,196,21007,73408.86574,1.04622193554314,0.027957668856902,0.0766182764823937,-0.757794543884517,406990276,142.035206903077,9.91214992561478,0.109302721664777,0.818505423052786,0.861439871172318
"828",94.2,154,20382,73786,"CA","CA196",2007,196,20988,73446.90972,0.924092179354765,0.120229481298202,0.157778666230991,-1.00131099595731,415425924,142.765542061101,9.92240743738864,0.191310010646732,0.809290863407883,0.862472597377471
"829",88.3,155,20477,74330,"CA","CA196",2007,196,20970,73484.9537,0.734469663167543,0.212501293739502,0.194847113471936,-0.867904198447138,419307529,143.097868607467,9.92705758404856,0.228626027580646,0.800561280586395,0.863505323582624
"830",80.5,156,20226,74537,"CA","CA196",2007,196,20954,73520.99537,0.483782268886131,0.304773106180802,0.096908373919543,-0.817140950129849,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.79280165141174,0.864483695905564
"831",71.1,157,19457,74762,"CA","CA196",2007,196,20941,73556.03588,0.181671819367506,0.397044918622102,-0.203150951641376,-0.76196350630671,378574849,139.488350768084,9.87596218147138,-0.176676619139633,0.786496952707332,0.865434891151668
"832",60.4,158,19431,74848,"CA","CA196",2007,196,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.21329600035995,-0.740873461112087,377563761,139.395121865867,9.87462500785103,-0.187145031404259,0.780192254002925,0.866358909320939
"833",48.9,159,19984,74563,"CA","CA196",2007,196,20918,73623.11343,-0.531823072048819,0.581588543504702,0.00248138200050229,-0.810764889954731,399360256,141.364776376578,9.90268723236536,0.0340219559438509,0.775342485768765,0.867255750684831
"834",37.2,160,20036,75367,"CA","CA196",2007,196,20909,73655.15046,-0.907854163470937,0.673860355946002,0.0227714794376515,-0.613597490693378,401441296,141.548578233764,9.90528593447751,0.0546605515968832,0.770977694358021,0.868125414700432
"835",26.1,161,20321,80551,"CA","CA196",2007,196,20902,73685.18519,-1.2646016091791,0.766132168387302,0.133976821160489,0.65769081499176,412943041,142.551744991073,9.91941011307994,0.167303336570269,0.767582856594109,0.868940725105277
"836",32,141,20892,73691,"CA","CA197",2007,197,21371,72882.25694,-1.07497909299188,-1.0793040804387,0.356777698787647,-1.02460813890485,436475664,144.540651721237,9.94712158955619,0.390632101708851,0.9950369867762,0.847144765675365
"837",42.2,142,20727,73768,"CA","CA197",2007,197,21332,72930.3125,-0.747157115854647,-0.987032267997398,0.292395658842846,-1.00572519146316,429608529,143.968746608422,9.9391924771569,0.326414478687907,0.976122890662977,0.84844926210595
"838",52.4,143,20114,73673,"CA","CA197",2007,197,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.0532066255933754,-1.02902233441071,404572996,141.823834386185,9.90917136900443,0.0855682938678826,0.95769377137317,0.849726581459702
"839",62.2,144,21125,73855,"CA","CA197",2007,197,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.447692943073335,-0.984389913184877,446265625,145.344418537486,9.95821245222537,0.480884825886363,0.939749628906779,0.850976723736619
"840",71.4,145,20425,73984,"CA","CA197",2007,197,21223,73069.47338,0.191313642224484,-0.710216830673498,0.174557016034787,-0.952754845392944,417180625,142.916059279565,9.9245149197282,0.208211167459037,0.923260416910636,0.852226866013536
"841",79.7,146,20356,71574,"CA","CA197",2007,197,21190,73114.52546,0.458070741267525,-0.617945018232198,0.147633617512416,-1.54376657700968,414366736,142.674454616094,9.92113098770872,0.181082056613281,0.907256181737909,0.853449831213619
"842",86.9,147,20382,73034,"CA","CA197",2007,197,21158,73159.57755,0.689474489834982,-0.525673205790898,0.157778666230991,-1.18572627486842,415425924,142.765542061101,9.92240743738864,0.191310010646732,0.891736923388598,0.854672796685157
"843",92.7,148,20278,74028,"CA","CA197",2007,197,21129,73202.62731,0.875883065069878,-0.433401393349598,0.117198471356692,-0.941964589711974,411197284,142.400842694136,9.91729183351253,0.150358940374847,0.877672595509535,0.85584140773157
"844",96.9,149,20399,73699,"CA","CA197",2007,197,21101,73245.67708,1.01086858506756,-0.341129580908298,0.164411967316213,-1.02264627423559,416119201,142.825067827745,9.92324115902296,0.197993992231663,0.864093244453888,0.85701001904944
"845",98,150,20192,73967,"CA","CA197",2007,197,21075,73287.72569,1.04622193554314,-0.248857768466998,0.0836417717490992,-0.956923807815136,407716864,142.098557346653,9.91304176534094,0.116416165508135,0.851483847045072,0.858151453290475
"846",99.3,151,20166,74166,"CA","CA197",2007,197,21050,73328.77315,1.08800316792338,-0.156585956025698,0.0734967230305246,-0.908122424167115,406667556,142.007042078905,9.91175329695316,0.106140172457572,0.839359426459673,0.859265710726131
"847",99.7,152,20226,74010,"CA","CA197",2007,197,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.096908373919543,-0.946378785217825,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.828689936344522,0.860379967890331
"848",98,153,20373,74788,"CA","CA197",2007,197,21007,73408.86574,1.04622193554314,0.027957668856902,0.154266918597638,-0.755587446131591,415059129,142.734018369834,9.9219657737819,0.187770303662697,0.818505423052786,0.861439871172318
"849",94.2,154,20209,73941,"CA","CA197",2007,197,20988,73446.90972,0.924092179354765,0.120229481298202,0.0902750728343211,-0.963299867990255,408403681,142.158362399122,9.91388332871825,0.123131507315941,0.809290863407883,0.862472597377471
"850",88.3,155,20062,74529,"CA","CA197",2007,197,20970,73484.9537,0.734469663167543,0.212501293739502,0.0329165281562261,-0.819102814799116,402483844,141.640389719882,9.90658275744343,0.0649698061784397,0.800561280586395,0.863505323582624
"851",80.5,156,20088,75082,"CA","CA197",2007,197,20954,73520.99537,0.483782268886131,0.304773106180802,0.0430615768748008,-0.683488919536022,403527744,141.732141732213,9.90787790083742,0.0752723826150578,0.79280165141174,0.864483695905564
"852",71.1,157,19215,75332,"CA","CA197",2007,197,20941,73556.03588,0.181671819367506,0.397044918622102,-0.297577943560416,-0.622180648621422,369216225,138.618180625775,9.86344650299894,-0.27438558678251,0.786496952707332,0.865434891151668
"853",60.4,158,19656,74857,"CA","CA197",2007,197,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.125502309526131,-0.738666363359162,386358336,140.199857346575,9.88613791420102,-0.096783538608236,0.780192254002925,0.866358909320939
"854",48.9,159,19829,74244,"CA","CA197",2007,197,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.0579987161294618,-0.88899424364176,393189241,140.815482103354,9.89490079159881,-0.0276567592399353,0.775342485768765,0.867255750684831
"855",37.2,160,19812,74857,"CA","CA197",2007,197,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0646320172146836,-0.738666363359162,392515344,140.755106479303,9.89404309370813,-0.034436168932315,0.770977694358021,0.868125414700432
"856",22.2,140,25039,73405,"CA","CA203",2007,203,21412,72834.20139,-1.38994530631981,-1.17157589288,1.9749129694003,-1.09474480083116,626951521,158.237163776402,10.1281898883143,1.92857507188205,1.01492103653625,0.845840269516234
"857",32,141,20883,73405,"CA","CA203",2007,203,21371,72882.25694,-1.07497909299188,-1.0793040804387,0.353265951154294,-1.09474480083116,436099689,144.509515257647,9.94669070983678,0.387135875435888,0.9950369867762,0.847144765675365
"858",42.2,142,20200,73535,"CA","CA203",2007,203,21332,72930.3125,-0.747157115854647,-0.987032267997398,0.0867633252009683,-1.06286449995556,408040000,142.126704035519,9.9134378833893,0.119576678352636,0.976122890662977,0.84844926210595
"859",52.4,143,20805,73475,"CA","CA203",2007,203,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.32283080499857,-1.07757848497507,432848025,144.239384358087,9.94294862141704,0.356803633451159,0.95769377137317,0.849726581459702
"860",62.2,144,21064,73708,"CA","CA203",2007,203,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.423891098002833,-1.02043917648266,443692096,145.134420452214,9.95532070117615,0.457304729165841,0.939749628906779,0.850976723736619
"861",71.4,145,20952,73682,"CA","CA203",2007,203,21223,73069.47338,0.191313642224484,-0.710216830673498,0.380189349676665,-1.02681523665778,438986304,144.748056981778,9.94998938618755,0.413921057403603,0.923260416910636,0.852226866013536
"862",79.7,146,20555,73734,"CA","CA203",2007,203,21190,73114.52546,0.458070741267525,-0.617945018232198,0.22528225962766,-1.01406311630754,422508025,143.370150310307,9.93085949933198,0.259199777240577,0.907256181737909,0.853449831213619
"863",86.9,147,20874,73734,"CA","CA203",2007,203,21158,73159.57755,0.689474489834982,-0.525673205790898,0.349754203520941,-1.01406311630754,435723876,144.478372083852,9.94625964438,0.383638895692921,0.891736923388598,0.854672796685157
"864",92.7,148,20857,74166,"CA","CA203",2007,203,21129,73202.62731,0.875883065069878,-0.433401393349598,0.343120902435719,-0.908122424167115,435014449,144.419527765465,9.94544490229664,0.377031432023844,0.877672595509535,0.85584140773157
"865",96.9,149,20460,73138,"CA","CA203",2007,203,21101,73245.67708,1.01086858506756,-0.341129580908298,0.188213812386715,-1.16022203416795,418611600,143.03845636751,9.92622703950562,0.22195479358932,0.864093244453888,0.85701001904944
